Column1;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21
03.01.2005;11.15;11.11;11.2305;11.2125;0;11.18;11.14;11.2605;11.2425;0.1
04.01.2005;11.205;11.205;11.3825;11.365;0.0;11.235;11.235;11.4125;11.395;0.0
05.01.2005;11.36;11.3073;11.412;11.341;0.0;11.39;11.3373;11.442;11.371;0.0
06.01.2005;11.33;11.33;11.419;11.3625;0.0;11.36;11.36;11.449;11.3925;0.0
07.01.2005;11.368;11.2493;11.369;11.263;0.0;11.398;11.2743;11.399;11.293;0.0
10.01.2005;11.27;11.2218;11.2735;11.2225;0.0;11.3;11.2518;11.3035;11.2525;0.0
11.01.2005;11.225;11.1788;11.2316;11.188;0.0;11.255;11.2088;11.2616;11.218;0.0
12.01.2005;11.205;11.142;11.2163;11.16;0.0;11.235;11.172;11.2463;11.19;0.0
13.01.2005;11.1555;11.155;11.2163;11.2163;0.0;11.1855;11.185;11.2463;11.2463;0.0
14.01.2005;11.2175;11.182;11.2465;11.2;0.0;11.2475;11.212;11.2765;11.23;0.0
17.01.2005;11.2175;11.182;11.2465;11.2;0.0;11.2475;11.212;11.2765;11.23;0.0
18.01.2005;11.225;11.218;11.262;11.2363;0.0;11.255;11.248;11.292;11.2663;0.0
19.01.2005;11.2325;11.1783;11.24;11.2078;0.0;11.2625;11.2083;11.27;11.2378;0.0
20.01.2005;11.1998;11.1998;11.3038;11.275;0.0;11.2298;11.2298;11.3238;11.295;0.0
21.01.2005;11.2738;11.2163;11.2875;11.226;0.0;11.2938;11.2463;11.3125;11.256;0.0
24.01.2005;11.2238;11.2048;11.2408;11.2308;0.0;11.2538;11.2348;11.2708;11.2608;0.0
25.01.2005;11.2338;11.2263;11.3165;11.278;0.0;11.2638;11.2563;11.3465;11.308;0.0
26.01.2005;11.283;11.2223;11.2835;11.2453;0.0;11.313;11.2523;11.3135;11.2753;0.0
27.01.2005;11.2458;11.2345;11.312;11.2665;0.0;11.2758;11.2595;11.332;11.2915;0.0
28.01.2005;11.2665;11.218;11.2793;11.2325;0.0;11.2915;11.243;11.3043;11.2625;0.0
31.01.2005;11.2363;11.154;11.238;11.162;0.0;11.2663;11.184;11.268;11.192;0.0
01.02.2005;11.161;11.148;11.1765;11.1575;0.0;11.191;11.178;11.2065;11.1875;0.0
02.02.2005;11.1575;11.1287;11.1638;11.1349;0.0;11.1875;11.1527;11.1938;11.1599;0.0
03.02.2005;11.1352;11.1305;11.1653;11.1465;0.0;11.1602;11.1555;11.1888;11.1715;0.0
04.02.2005;11.1463;11.1138;11.1626;11.1348;0.0;11.1713;11.1408;11.1843;11.1648;0.0
07.02.2005;11.1338;11.1188;11.1936;11.1785;0.0;11.1638;11.1488;11.2186;11.2035;0.0
08.02.2005;11.17;11.1688;11.2204;11.2;0.0;11.195;11.1938;11.2454;11.225;0.0
09.02.2005;11.1938;11.143;11.2143;11.149;0.0;11.2188;11.168;11.2393;11.174;0.0
10.02.2005;11.144;11.1361;11.1641;11.1423;0.0;11.169;11.1536;11.1891;11.1673;0.0
11.02.2005;11.144;11.1361;11.1641;11.1423;0.0;11.169;11.1536;11.1891;11.1673;0.0
14.02.2005;11.1325;11.1131;11.1525;11.1478;0.0;11.1625;11.1354;11.1765;11.1728;0.0
15.02.2005;11.1483;11.1223;11.1738;11.157;0.0;11.1733;11.1473;11.1988;11.182;0.0
16.02.2005;11.16;11.1384;11.1764;11.1452;0.0;11.185;11.1559;11.2014;11.1627;0.0
17.02.2005;11.1415;11.0687;11.1493;11.0708;0.0;11.1665;11.0862;11.1743;11.0883;0.0
18.02.2005;11.0723;11.0448;11.0862;11.0538;0.0;11.0898;11.0698;11.1112;11.0838;0.0
21.02.2005;11.0723;11.0448;11.0862;11.0538;0.0;11.0898;11.0698;11.1112;11.0838;0.0
22.02.2005;11.0468;10.9992;11.0799;11.0683;0.0;11.0768;11.0242;11.1049;11.0933;0.0
23.02.2005;11.0688;11.0546;11.1043;11.078;0.0;11.0938;11.0721;11.1293;11.103;0.0
24.02.2005;11.0755;11.0639;11.135;11.1243;0.0;11.1005;11.0814;11.1525;11.1418;0.0
25.02.2005;11.1231;11.0758;11.162;11.0836;0.0;11.1406;11.0975;11.187;11.1136;0.0
28.02.2005;11.0855;11.0624;11.1012;11.0855;0.0;11.1155;11.0874;11.1262;11.1105;0.0
01.03.2005;11.083;11.0785;11.1085;11.0984;0.0;11.108;11.1035;11.1335;11.1234;0.0
02.03.2005;11.097;11.0668;11.1282;11.075;0.0;11.122;11.0918;11.1532;11.1;0.0
03.03.2005;11.097;11.0668;11.1282;11.075;0.0;11.122;11.0918;11.1532;11.1;0.0
04.03.2005;11.094;11.008;11.105;11.0168;0.0;11.119;11.0384;11.13;11.0468;0.0
07.03.2005;11.0191;11.0028;11.0404;11.005;0.0;11.0491;11.0278;11.0704;11.03;0.0
08.03.2005;11.0075;10.9509;11.0172;10.9668;0.0;11.0325;10.9759;11.0422;10.9918;0.0
09.03.2005;10.9673;10.9505;11.0353;10.9988;0.0;10.9923;10.9755;11.0603;11.0238;0.0
10.03.2005;10.9938;10.9935;11.0723;11.0248;0.0;11.0188;11.0185;11.0973;11.0423;0.0
11.03.2005;11.021;10.9888;11.06;11.0525;0.0;11.046;11.0138;11.095;11.0825;0.0
14.03.2005;11.05;11.0478;11.183;11.1614;0.0;11.08;11.0778;11.213;11.1914;0.0
15.03.2005;11.1614;11.1101;11.2311;11.1835;0.0;11.1914;11.1401;11.2561;11.2085;0.0
16.03.2005;11.185;11.1743;11.2591;11.2403;0.0;11.21;11.1993;11.2841;11.2653;0.0
17.03.2005;11.2363;11.1775;11.2704;11.1812;0.0;11.2613;11.1966;11.2954;11.2062;0.0
18.03.2005;11.1817;11.1411;11.2126;11.165;0.0;11.2067;11.1673;11.2376;11.195;0.0
21.03.2005;11.1625;11.1625;11.2455;11.2388;0.0;11.1925;11.1925;11.2705;11.2638;0.0
22.03.2005;11.2398;11.1382;11.2549;11.2487;0.0;11.2648;11.1632;11.2799;11.2737;0.0
23.03.2005;11.249;11.2256;11.3031;11.2659;0.0;11.274;11.2431;11.3206;11.2834;0.0
24.03.2005;11.2621;11.245;11.2929;11.2575;0.0;11.2871;11.27;11.3179;11.2825;0.0
25.03.2005;11.2621;11.245;11.2929;11.2575;0.0;11.2871;11.27;11.3179;11.2825;0.0
28.03.2005;11.255;11.255;11.325;11.2916;0.0;11.285;11.285;11.355;11.3216;0.0
29.03.2005;11.2858;11.2413;11.2994;11.261;0.0;11.3158;11.2663;11.3294;11.286;0.0
30.03.2005;11.2575;11.1934;11.2592;11.2135;0.0;11.2825;11.2184;11.2842;11.2385;0.0
31.03.2005;11.215;11.1474;11.218;11.1563;0.0;11.24;11.1724;11.243;11.1813;0.0
01.04.2005;11.1563;11.1223;11.1984;11.1725;0.0;11.1813;11.1435;11.2159;11.2025;0.0
04.04.2005;11.17;11.17;11.2157;11.1936;0.0;11.2;11.1951;11.2407;11.2186;0.0
05.04.2005;11.1808;11.1707;11.263;11.225;0.0;11.2058;11.1957;11.288;11.25;0.0
06.04.2005;11.2108;11.1968;11.2385;11.2035;0.0;11.2358;11.2218;11.2635;11.2285;0.0
07.04.2005;11.2013;11.1546;11.2056;11.1855;0.0;11.2263;11.1796;11.2306;11.2105;0.0
08.04.2005;11.19;11.1;11.19;11.115;0.0;11.215;11.13;11.215;11.145;0.0
11.04.2005;11.1056;11.065;11.1147;11.087;0.0;11.1356;11.095;11.1447;11.117;0.0
12.04.2005;11.1056;11.065;11.1147;11.087;0.0;11.1356;11.095;11.1447;11.117;0.0
13.04.2005;11.0606;11.043;11.0675;11.0658;0.0;11.0906;11.073;11.0975;11.0958;0.0
14.04.2005;11.0668;11.0617;11.1249;11.1175;0.0;11.0968;11.0917;11.1449;11.1425;0.0
15.04.2005;11.1165;11.0699;11.1445;11.1373;0.0;11.1415;11.0949;11.1718;11.1673;0.0
18.04.2005;11.1333;11.0921;11.1388;11.1053;0.0;11.1633;11.1221;11.1688;11.1353;0.0
19.04.2005;11.1048;11.0548;11.1119;11.0585;0.0;11.1348;11.0773;11.1419;11.0835;0.0
20.04.2005;11.0525;11.0407;11.0842;11.0576;0.0;11.0775;11.0634;11.1017;11.0751;0.0
21.04.2005;11.0563;11.0115;11.07;11.016;0.0;11.0738;11.029;11.095;11.036;0.0
22.04.2005;11.0155;10.9875;11.0505;11.045;0.0;11.0355;11.0125;11.0868;11.07;0.0
25.04.2005;11.0531;11.0397;11.0829;11.0485;0.0;11.0781;11.0568;11.1079;11.0735;0.0
26.04.2005;11.048;11.0265;11.082;11.0775;0.0;11.073;11.0515;11.1033;11.1025;0.0
27.04.2005;11.08;11.0638;11.1164;11.0977;0.0;11.105;11.0888;11.1239;11.1227;0.0
28.04.2005;11.0975;11.095;11.1547;11.1244;0.0;11.1225;11.109;11.1672;11.1494;0.0
29.04.2005;11.1363;11.0175;11.1363;11.0244;0.0;11.1613;11.0452;11.1613;11.0544;0.0
02.05.2005;11.04;11.0109;11.0554;11.0325;0.0;11.07;11.0284;11.0854;11.0575;0.0
03.05.2005;11.0385;10.9697;11.0445;10.9775;0.0;11.0635;10.9947;11.0695;11.0025;0.0
04.05.2005;10.9825;10.9424;10.99;10.9537;0.0;11.0075;10.9655;11.015;10.9787;0.0
05.05.2005;10.9518;10.9058;10.9707;10.9128;0.0;10.9768;10.9233;10.9807;10.9378;0.0
06.05.2005;10.9143;10.9128;10.9467;10.9415;0.0;10.9393;10.9323;10.9715;10.9715;0.0
09.05.2005;10.933;10.9225;10.9691;10.955;0.0;10.963;10.9525;10.9991;10.985;0.0
10.05.2005;10.9595;10.954;11.035;11.0273;0.0;10.9895;10.984;11.065;11.0573;0.0
11.05.2005;11.0263;10.9713;11.0527;10.9945;0.0;11.0563;11.0013;11.0827;11.0195;0.0
12.05.2005;10.992;10.9716;11.0292;11.003;0.0;11.017;10.9866;11.0442;11.028;0.0
13.05.2005;11.003;10.9913;11.0437;11.001;0.0;11.028;11.0094;11.0595;11.031;0.0
16.05.2005;11.001;10.9868;11.0422;10.995;0.0;11.031;11.0118;11.065;11.02;0.0
17.05.2005;10.995;10.9748;11.0161;10.99;0.0;11.02;10.9863;11.0411;11.015;0.0
18.05.2005;10.99;10.9171;10.99;10.9291;0.0;11.015;10.9296;11.015;10.9416;0.0
19.05.2005;10.9291;10.8967;10.9605;10.9518;0.0;10.9416;10.9217;10.9855;10.9768;0.0
20.05.2005;10.9518;10.9295;10.9756;10.9455;0.0;10.9768;10.9585;11.0006;10.9755;0.0
23.05.2005;10.9455;10.9271;10.9718;10.961;0.0;10.9755;10.9521;10.9968;10.986;0.0
24.05.2005;10.961;10.9313;10.9815;10.9525;0.0;10.986;10.9563;11.0015;10.9775;0.0
25.05.2005;10.9525;10.9168;10.9625;10.9213;0.0;10.9775;10.9353;10.9875;10.9463;0.0
26.05.2005;10.9213;10.92;10.9758;10.945;0.0;10.9463;10.945;10.9808;10.97;0.0
27.05.2005;10.945;10.8538;10.9463;10.8775;0.0;10.97;10.8776;10.9713;10.9075;0.0
30.05.2005;10.8775;10.8485;10.9175;10.8775;0.0;10.9075;10.8735;10.9425;10.9025;0.0
31.05.2005;10.8775;10.8528;10.927;10.8645;0.0;10.9025;10.8778;10.9345;10.8895;0.0
01.06.2005;10.8645;10.8025;10.9048;10.8188;0.0;10.8895;10.8175;10.9298;10.8338;0.0
02.06.2005;10.8188;10.784;10.8381;10.7853;0.0;10.8338;10.8035;10.8581;10.8103;0.0
03.06.2005;10.7853;10.771;10.852;10.828;0.0;10.8103;10.7885;10.879;10.858;0.0
06.06.2005;10.828;10.8275;10.8936;10.86;0.0;10.858;10.8575;10.8996;10.885;0.0
07.06.2005;10.86;10.8278;10.876;10.87;0.0;10.885;10.8528;10.901;10.895;0.0
08.06.2005;10.87;10.8236;10.87;10.8663;0.0;10.895;10.8486;10.895;10.8913;0.0
09.06.2005;10.8663;10.8425;10.9156;10.8823;0.0;10.8913;10.8675;10.9218;10.8923;0.0
10.06.2005;10.8823;10.835;10.8875;10.843;0.0;10.8923;10.8611;10.9013;10.873;0.0
13.06.2005;10.843;10.836;10.8713;10.84;0.0;10.873;10.861;10.8963;10.865;0.0
14.06.2005;10.84;10.8211;10.85;10.8305;0.0;10.865;10.8271;10.875;10.8405;0.0
15.06.2005;10.8305;10.7933;10.8358;10.8023;0.0;10.8405;10.8058;10.8506;10.8148;0.0
16.06.2005;10.8023;10.7688;10.8148;10.779;0.0;10.8148;10.7895;10.825;10.804;0.0
17.06.2005;10.779;10.7591;10.8151;10.805;0.0;10.804;10.7651;10.84;10.835;0.0
20.06.2005;10.805;10.801;10.8458;10.814;0.0;10.835;10.8158;10.8565;10.829;0.0
21.06.2005;10.814;10.7488;10.8378;10.7575;0.0;10.829;10.7738;10.8525;10.7825;0.0
22.06.2005;10.7575;10.7366;10.7666;10.7508;0.0;10.7825;10.7616;10.7916;10.7758;0.0
23.06.2005;10.7508;10.7393;10.7976;10.7808;0.0;10.7758;10.7556;10.8036;10.7868;0.0
24.06.2005;10.7808;10.7405;10.7861;10.75;0.0;10.7868;10.7586;10.8076;10.78;0.0
27.06.2005;10.75;10.75;10.8136;10.796;0.0;10.78;10.775;10.8368;10.821;0.0
28.06.2005;10.796;10.785;10.8558;10.7913;0.0;10.821;10.81;10.8808;10.8163;0.0
29.06.2005;10.7913;10.7233;10.8008;10.7325;0.0;10.8163;10.7393;10.8258;10.7575;0.0
30.06.2005;10.7325;10.722;10.7806;10.7293;0.0;10.7575;10.747;10.8056;10.7543;0.0
01.07.2005;10.7293;10.705;10.7418;10.7175;0.0;10.7543;10.7126;10.7631;10.7475;0.0
04.07.2005;10.7175;10.7111;10.7478;10.7275;0.0;10.7475;10.7361;10.7678;10.7525;0.0
05.07.2005;10.7275;10.7213;10.7668;10.7535;0.0;10.7525;10.7463;10.7888;10.7785;0.0
06.07.2005;10.7535;10.7501;10.7863;10.7678;0.0;10.7785;10.7688;10.8025;10.7928;0.0
07.07.2005;10.7678;10.7578;10.8675;10.78;0.0;10.7928;10.7828;10.8925;10.805;0.0
08.07.2005;10.78;10.7183;10.79;10.7268;0.0;10.805;10.74;10.815;10.7568;0.0
11.07.2005;10.7268;10.6625;10.7476;10.6676;0.0;10.7568;10.6836;10.7701;10.6926;0.0
12.07.2005;10.6676;10.6325;10.7105;10.6983;0.0;10.6926;10.6575;10.7305;10.7183;0.0
13.07.2005;10.6983;10.6381;10.702;10.654;0.0;10.7183;10.6631;10.7265;10.679;0.0
14.07.2005;10.6571;10.6116;10.6721;10.6445;0.0;10.6821;10.6366;10.6875;10.6695;0.0
15.07.2005;10.6425;10.5855;10.6608;10.6025;0.0;10.6675;10.6133;10.685;10.6325;0.0
18.07.2005;10.6425;10.5855;10.6608;10.6025;0.0;10.6675;10.6133;10.685;10.6325;0.0
19.07.2005;10.5953;10.575;10.6338;10.586;0.0;10.6203;10.6;10.6426;10.611;0.0
20.07.2005;10.5818;10.5818;10.6631;10.6153;0.0;10.6068;10.6068;10.6671;10.6353;0.0
21.07.2005;10.6183;10.5275;10.6325;10.603;0.0;10.6383;10.5475;10.6525;10.628;0.0
22.07.2005;10.5985;10.589;10.6383;10.624;0.0;10.6235;10.614;10.6725;10.654;0.0
25.07.2005;10.615;10.6111;10.7385;10.7268;0.0;10.645;10.6411;10.7685;10.7568;0.0
26.07.2005;10.7243;10.6725;10.7841;10.6738;0.0;10.7543;10.6788;10.8141;10.6938;0.0
27.07.2005;10.6733;10.625;10.6766;10.6488;0.0;10.6933;10.6306;10.7005;10.6738;0.0
28.07.2005;10.6475;10.5978;10.6575;10.5978;0.0;10.6725;10.6064;10.6825;10.6228;0.0
29.07.2005;10.599;10.574;10.6029;10.575;0.0;10.624;10.6004;10.6279;10.605;0.0
01.08.2005;10.5788;10.5663;10.5981;10.577;0.0;10.6088;10.5936;10.6231;10.602;0.0
02.08.2005;10.5773;10.5668;10.6085;10.6008;0.0;10.6023;10.5783;10.6303;10.6258;0.0
03.08.2005;10.601;10.5606;10.6231;10.5713;0.0;10.626;10.5856;10.6331;10.5963;0.0
04.08.2005;10.5725;10.5578;10.5868;10.5683;0.0;10.5975;10.5778;10.6068;10.5933;0.0
05.08.2005;10.5735;10.5618;10.6038;10.584;0.0;10.5985;10.5868;10.631;10.614;0.0
08.08.2005;10.5885;10.5735;10.6663;10.6638;0.0;10.6185;10.5935;10.6913;10.6888;0.0
09.08.2005;10.6643;10.6001;10.6778;10.6021;0.0;10.6893;10.6251;10.7028;10.6271;0.0
10.08.2005;10.6036;10.5592;10.6092;10.565;0.0;10.6286;10.5842;10.6292;10.59;0.0
11.08.2005;10.5643;10.5566;10.6005;10.5895;0.0;10.5893;10.5657;10.6255;10.6145;0.0
12.08.2005;10.5895;10.588;10.6713;10.626;0.0;10.6145;10.604;10.6813;10.656;0.0
15.08.2005;10.6275;10.5713;10.6468;10.5713;0.0;10.6575;10.593;10.6768;10.5963;0.0
16.08.2005;10.5715;10.5525;10.6092;10.596;0.0;10.5965;10.5755;10.6242;10.621;0.0
17.08.2005;10.5935;10.5875;10.6288;10.6245;0.0;10.6185;10.5975;10.6495;10.6495;0.0
18.08.2005;10.6223;10.6186;10.709;10.6825;0.0;10.6473;10.6386;10.714;10.7075;0.0
19.08.2005;10.68;10.6785;10.8065;10.765;0.0;10.705;10.7035;10.8115;10.795;0.0
22.08.2005;10.7658;10.7095;10.7658;10.7127;0.0;10.7958;10.7198;10.7958;10.7377;0.0
23.08.2005;10.7127;10.6952;10.8373;10.8127;0.0;10.7377;10.7202;10.8573;10.8377;0.0
24.08.2005;10.8105;10.8077;10.9052;10.8987;0.0;10.8355;10.8187;10.9252;10.9187;0.0
25.08.2005;10.8902;10.7748;10.8972;10.7855;0.0;10.9102;10.7898;10.9172;10.8055;0.0
26.08.2005;10.7865;10.7747;10.8623;10.8203;0.0;10.8065;10.7953;10.8685;10.8503;0.0
29.08.2005;10.815;10.815;10.8856;10.835;0.0;10.845;10.845;10.9156;10.865;0.0
30.08.2005;10.8375;10.8116;10.8676;10.822;0.0;10.8675;10.8316;10.8976;10.842;0.0
31.08.2005;10.8225;10.7333;10.8275;10.7523;0.0;10.8425;10.7583;10.85;10.7773;0.0
01.09.2005;10.7538;10.6991;10.7538;10.734;0.0;10.7788;10.7031;10.7788;10.754;0.0
02.09.2005;10.7315;10.642;10.7325;10.642;0.0;10.7565;10.6623;10.7575;10.672;0.0
05.09.2005;10.647;10.6235;10.6725;10.6686;0.0;10.677;10.6485;10.6975;10.6761;0.0
06.09.2005;10.6691;10.6501;10.6858;10.6666;0.0;10.6766;10.6716;10.7108;10.6841;0.0
07.09.2005;10.6713;10.6438;10.7313;10.7222;0.0;10.6888;10.6688;10.7513;10.7422;0.0
08.09.2005;10.721;10.6793;10.7388;10.726;0.0;10.741;10.6853;10.7467;10.7335;0.0
09.09.2005;10.7255;10.6613;10.7255;10.674;0.0;10.733;10.6845;10.7497;10.704;0.0
12.09.2005;10.68;10.673;10.7036;10.6868;0.0;10.71;10.6958;10.7286;10.6968;0.0
13.09.2005;10.6863;10.6713;10.7998;10.7908;0.0;10.6963;10.6963;10.8198;10.8108;0.0
14.09.2005;10.79;10.7675;10.8511;10.8095;0.0;10.81;10.7763;10.8561;10.8295;0.0
15.09.2005;10.8108;10.7818;10.8305;10.797;0.0;10.8308;10.7918;10.8555;10.807;0.0
16.09.2005;10.8108;10.7818;10.8305;10.797;0.0;10.8308;10.7918;10.8555;10.807;0.0
19.09.2005;10.83;10.7968;10.8818;10.81;0.0;10.86;10.8168;10.902;10.83;0.0
20.09.2005;10.8075;10.7843;10.8291;10.8155;0.0;10.8325;10.8093;10.8491;10.8355;0.0
21.09.2005;10.8135;10.7668;10.8173;10.8023;0.0;10.8335;10.7698;10.8405;10.8223;0.0
22.09.2005;10.8011;10.7896;10.8541;10.8318;0.0;10.8211;10.8146;10.8694;10.8518;0.0
23.09.2005;10.8313;10.8125;10.8584;10.8271;0.0;10.8513;10.8344;10.8784;10.8571;0.0
26.09.2005;10.824;10.824;10.8888;10.8661;0.0;10.854;10.851;10.8938;10.8786;0.0
27.09.2005;10.8663;10.8575;10.9128;10.879;0.0;10.8788;10.8748;10.934;10.899;0.0
28.09.2005;10.8678;10.8322;10.8775;10.8435;0.0;10.8878;10.8362;10.9025;10.8685;0.0
29.09.2005;10.843;10.7825;10.843;10.7855;0.0;10.868;10.7933;10.868;10.8105;0.0
30.09.2005;10.7895;10.7365;10.7981;10.745;0.0;10.8145;10.757;10.8168;10.775;0.0
03.10.2005;10.745;10.7095;10.78;10.7105;0.0;10.775;10.7213;10.805;10.7305;0.0
04.10.2005;10.715;10.6456;10.721;10.7063;0.0;10.735;10.6706;10.746;10.7263;0.0
05.10.2005;10.7001;10.6818;10.7213;10.7125;0.0;10.7201;10.7013;10.7413;10.7325;0.0
06.10.2005;10.711;10.695;10.8433;10.8265;0.0;10.731;10.72;10.8675;10.8515;0.0
07.10.2005;10.8245;10.7635;10.832;10.776;0.0;10.8495;10.7858;10.857;10.806;0.0
10.10.2005;10.772;10.7685;10.81;10.79;0.0;10.802;10.7935;10.83;10.81;0.0
11.10.2005;10.79;10.7763;10.8076;10.805;0.0;10.81;10.8013;10.8326;10.83;0.0
12.10.2005;10.805;10.7988;10.956;10.9295;0.0;10.83;10.8238;10.961;10.9495;0.0
13.10.2005;10.927;10.9073;10.9655;10.9383;0.0;10.952;10.9246;10.9883;10.9583;0.0
14.10.2005;10.9395;10.8668;10.957;10.8765;0.0;10.9595;10.8886;10.982;10.9065;0.0
17.10.2005;10.8832;10.8285;10.8913;10.8352;0.0;10.9132;10.835;10.9163;10.8552;0.0
18.10.2005;10.8352;10.8105;10.8615;10.8544;0.0;10.8552;10.8155;10.8865;10.8744;0.0
19.10.2005;10.8545;10.8163;10.8813;10.834;0.0;10.8745;10.8413;10.9063;10.859;0.0
20.10.2005;10.8351;10.8105;10.875;10.86;0.0;10.8601;10.8355;10.89;10.88;0.0
21.10.2005;10.8607;10.8397;10.9165;10.867;0.0;10.8807;10.8647;10.9408;10.897;0.0
24.10.2005;10.87;10.8348;10.8783;10.8445;0.0;10.9;10.8513;10.9065;10.8695;0.0
25.10.2005;10.8445;10.8288;10.8845;10.865;0.0;10.8695;10.8348;10.895;10.885;0.0
26.10.2005;10.8638;10.854;10.9063;10.8925;0.0;10.8838;10.879;10.919;10.9125;0.0
27.10.2005;10.8905;10.883;10.9318;10.9038;0.0;10.9105;10.9006;10.9568;10.9138;0.0
28.10.2005;10.9038;10.8035;10.904;10.82;0.0;10.9138;10.8266;10.929;10.85;0.0
31.10.2005;10.8242;10.7557;10.8425;10.769;0.0;10.8542;10.7807;10.8675;10.794;0.0
01.11.2005;10.7688;10.7303;10.7805;10.7525;0.0;10.7938;10.7553;10.8055;10.7775;0.0
02.11.2005;10.7485;10.7133;10.7742;10.7247;0.0;10.7735;10.7383;10.7992;10.7497;0.0
03.11.2005;10.7259;10.7013;10.7623;10.757;0.0;10.7509;10.715;10.7785;10.777;0.0
04.11.2005;10.7567;10.713;10.7688;10.7325;0.0;10.7767;10.7303;10.7862;10.7625;0.0
07.11.2005;10.745;10.6838;10.7525;10.7135;0.0;10.775;10.7088;10.7775;10.7385;0.0
08.11.2005;10.7125;10.6988;10.7451;10.7095;0.0;10.7375;10.7116;10.7501;10.7295;0.0
09.11.2005;10.7095;10.6771;10.7309;10.7223;0.0;10.7295;10.7021;10.7438;10.7423;0.0
10.11.2005;10.7238;10.6691;10.7316;10.6725;0.0;10.7438;10.6766;10.7543;10.6975;0.0
11.11.2005;10.682;10.6505;10.6855;10.661;0.0;10.707;10.6818;10.7105;10.691;0.0
14.11.2005;10.6575;10.6508;10.7013;10.66;0.0;10.6875;10.6708;10.7216;10.68;0.0
15.11.2005;10.665;10.6158;10.665;10.6353;0.0;10.685;10.6358;10.6875;10.6553;0.0
16.11.2005;10.6328;10.6151;10.6633;10.6543;0.0;10.6578;10.6201;10.6833;10.6743;0.0
17.11.2005;10.6558;10.6285;10.6796;10.6375;0.0;10.6758;10.636;10.6851;10.6575;0.0
18.11.2005;10.635;10.6242;10.6596;10.6513;0.0;10.66;10.6492;10.6863;10.6813;0.0
21.11.2005;10.6538;10.616;10.6605;10.6445;0.0;10.6788;10.6386;10.6855;10.6645;0.0
22.11.2005;10.6448;10.61;10.6921;10.616;0.0;10.6648;10.63;10.7;10.636;0.0
23.11.2005;10.62;10.5995;10.6288;10.607;0.0;10.64;10.6115;10.6478;10.6195;0.0
24.11.2005;10.62;10.5995;10.6288;10.607;0.0;10.64;10.6115;10.6478;10.6195;0.0
25.11.2005;10.5995;10.565;10.6147;10.596;0.0;10.6245;10.6008;10.632;10.626;0.0
28.11.2005;10.5983;10.5406;10.6008;10.5443;0.0;10.6283;10.5656;10.6283;10.5693;0.0
29.11.2005;10.5443;10.5413;10.5876;10.58;0.0;10.5693;10.5638;10.6076;10.6;0.0
30.11.2005;10.5788;10.5451;10.5988;10.5513;0.0;10.5988;10.5651;10.6198;10.5713;0.0
01.12.2005;10.5505;10.4815;10.5593;10.4903;0.0;10.5705;10.4965;10.5773;10.5053;0.0
02.12.2005;10.4893;10.4251;10.4925;10.4503;0.0;10.5043;10.4301;10.5115;10.4803;0.0
05.12.2005;10.4502;10.4435;10.4881;10.447;0.0;10.4802;10.467;10.4981;10.467;0.0
06.12.2005;10.452;10.3948;10.452;10.405;0.0;10.472;10.3998;10.4733;10.425;0.0
07.12.2005;10.4088;10.398;10.4788;10.455;0.0;10.4288;10.423;10.4863;10.48;0.0
08.12.2005;10.4575;10.455;10.5338;10.5265;0.0;10.4825;10.48;10.5585;10.5515;0.0
09.12.2005;10.525;10.5118;10.6715;10.6175;0.0;10.55;10.5328;10.6798;10.6475;0.0
12.12.2005;10.62;10.5866;10.6443;10.63;0.0;10.645;10.6116;10.6693;10.65;0.0
13.12.2005;10.635;10.5963;10.71;10.6233;0.0;10.655;10.6163;10.735;10.6433;0.0
14.12.2005;10.6258;10.6238;10.7507;10.7195;0.0;10.6458;10.6458;10.7557;10.7395;0.0
15.12.2005;10.7238;10.7043;10.7891;10.7485;0.0;10.7438;10.7251;10.7951;10.7685;0.0
16.12.2005;10.7433;10.7073;10.7756;10.74;0.0;10.7633;10.7248;10.8006;10.77;0.0
19.12.2005;10.7425;10.7065;10.7755;10.724;0.0;10.7675;10.7143;10.785;10.744;0.0
20.12.2005;10.7243;10.645;10.7243;10.6643;0.0;10.7443;10.665;10.7488;10.6843;0.0
21.12.2005;10.6628;10.6073;10.665;10.6175;0.0;10.6828;10.6173;10.69;10.6425;0.0
22.12.2005;10.6163;10.6069;10.6616;10.6455;0.0;10.6413;10.6319;10.6766;10.6705;0.0
23.12.2005;10.6163;10.6069;10.6616;10.6455;0.0;10.6413;10.6319;10.6766;10.6705;0.0
26.12.2005;10.6163;10.6069;10.6616;10.6455;0.0;10.6413;10.6319;10.6766;10.6705;0.0
27.12.2005;10.675;10.675;10.7488;10.7393;0.0;10.705;10.7;10.7738;10.7643;0.0
28.12.2005;10.7418;10.7263;10.7757;10.7645;0.0;10.7668;10.7513;10.8007;10.7895;0.0
29.12.2005;10.767;10.6355;10.767;10.6438;0.0;10.792;10.6605;10.792;10.6688;0.0
30.12.2005;10.6433;10.5963;10.6605;10.605;0.0;10.6683;10.6088;10.6855;10.645;0.0
02.01.2006;10.6433;10.5963;10.6605;10.605;0.0;10.6683;10.6088;10.6855;10.645;0.0
03.01.2006;10.6237;10.6083;10.6546;10.6208;0.0;10.6487;10.6333;10.6796;10.6458;0.0
04.01.2006;10.62;10.5573;10.6405;10.5715;0.0;10.645;10.5734;10.6655;10.5965;0.0
