,6.1301,181.84,180.8,181.67,182.55
2005-01-04,6.2543,181.67,181.54,184.5,185.18
2005-01-05,6.2843,184.49,184.2,185.08,186.49
2005-01-06,6.2858,185.08,184.9,187.96,188.82
2005-01-07,6.3208,187.96,186.87,188.8,190.47
2005-01-08,6.3208,187.96,186.87,188.8,190.47
2005-01-09,6.3208,187.96,186.87,188.8,190.47
2005-01-10,6.3028,188.81,188.19,188.24,189.98
2005-01-11,6.2713,188.24,186.71,187.66,188.61
2005-01-12,6.2738,187.67,185.55,185.76,189.89
2005-01-13,6.2491,185.77,185.61,187.73,187.93
2005-01-14,6.267,187.73,186.82,187.05,189.19
2005-01-15,6.267,187.73,186.82,187.05,189.19
2005-01-16,6.267,187.73,186.82,187.05,189.19
2005-01-17,6.3037,187.05,186.97,188.27,188.66
2005-01-18,6.2971,188.28,188.04,188.93,189.93
2005-01-19,6.3024,188.93,187.79,189.1,189.8
2005-01-20,6.3411,189.1,188.87,190.26,191.0
2005-01-21,6.3474,190.26,187.62,188.01,190.62
2005-01-22,6.3474,190.26,187.62,188.01,190.62
2005-01-23,6.3474,190.26,187.62,188.01,190.62
2005-01-24,6.3143,188.01,187.59,188.63,188.85
2005-01-25,6.3458,188.63,187.61,188.9,189.89
2005-01-26,6.3504,188.9,186.79,187.1,189.5
2005-01-27,6.3496,187.1,186.51,187.71,188.41
2005-01-28,6.3645,187.71,186.32,186.83,188.51
2005-01-29,6.3645,187.71,186.32,186.83,188.51
2005-01-30,6.3645,187.71,186.32,186.83,188.51
2005-01-31,6.372,186.83,186.73,187.61,189.1
2005-02-01,6.3795,187.61,186.94,187.19,188.56
2005-02-02,6.35,187.19,186.98,187.43,187.92
2005-02-03,6.4004,187.43,187.08,187.84,188.6
2005-02-04,6.4731,187.84,186.62,189.67,189.69
2005-02-05,6.4731,187.84,186.62,189.67,189.69
2005-02-06,6.4731,187.84,186.62,189.67,189.69
2005-02-07,6.5731,189.67,189.29,190.77,191.22
2005-02-08,6.598,190.77,190.48,191.0,191.59
2005-02-09,6.5743,191.0,189.87,190.1,191.79
2005-02-10,6.6297,190.1,188.75,189.09,191.75
2005-02-11,6.5697,189.09,187.46,187.73,190.14
2005-02-12,6.5697,189.09,187.46,187.73,190.14
2005-02-13,6.5697,189.09,187.46,187.73,190.14
2005-02-14,6.5333,187.75,187.56,187.98,188.81
2005-02-15,6.4856,187.98,186.91,187.17,188.31
2005-02-16,6.4561,187.17,186.36,186.53,188.0
2005-02-17,6.4318,186.53,185.27,185.56,186.87
2005-02-18,6.3732,185.56,184.54,186.0,186.47
2005-02-19,6.3732,185.56,184.54,186.0,186.47
2005-02-20,6.3732,185.56,184.54,186.0,186.47
2005-02-21,6.3604,186.0,184.48,184.65,186.67
2005-02-22,6.2917,184.65,182.15,182.6,184.68
2005-02-23,6.2627,182.6,182.21,182.3,183.53
2005-02-24,6.2649,182.31,182.21,183.09,183.81
2005-02-25,6.2891,183.09,181.3,182.45,184.27
2005-02-26,6.2891,183.09,181.3,182.45,184.27
2005-02-27,6.2891,183.09,181.3,182.45,184.27
2005-02-28,6.2476,182.46,181.74,182.86,183.19
2005-03-01,6.2455,182.86,182.56,183.12,183.44
2005-03-02,6.276,183.12,183.12,183.89,184.84
2005-03-03,6.278,183.89,183.86,184.44,184.61
2005-03-04,6.2907,184.44,181.18,181.64,185.1
2005-03-05,6.2907,184.44,181.18,181.64,185.1
2005-03-06,6.2907,184.44,181.18,181.64,185.1
2005-03-07,6.2369,181.64,181.51,182.36,183.25
2005-03-08,6.2061,182.36,180.38,180.6,182.46
2005-03-09,6.1519,180.6,179.41,179.69,181.17
2005-03-10,6.1169,179.69,179.39,180.85,181.93
2005-03-11,6.105,180.84,178.97,180.34,181.53
2005-03-12,6.105,180.84,178.97,180.34,181.53
2005-03-13,6.105,180.84,178.97,180.34,181.53
2005-03-14,6.1305,180.34,180.31,182.67,183.51
2005-03-15,6.155,182.67,182.26,184.3,185.09
2005-03-16,6.1455,184.3,183.06,183.84,185.16
2005-03-17,6.1094,183.84,183.04,183.25,185.49
2005-03-18,6.1422,183.25,182.75,184.73,184.93
2005-03-19,6.1422,183.25,182.75,184.73,184.93
2005-03-20,6.1422,183.25,182.75,184.73,184.93
2005-03-21,6.2067,184.73,184.5,186.68,187.35
2005-03-22,6.266,186.68,185.39,188.67,189.05
2005-03-23,6.3241,188.67,187.95,190.21,190.66
2005-03-24,6.3487,190.21,189.22,190.55,191.03
2005-03-25,6.3706,190.55,189.41,191.2,191.5
2005-03-26,6.3706,190.55,189.41,191.2,191.5
2005-03-27,6.3706,190.55,189.41,191.2,191.5
2005-03-28,6.4046,191.2,190.64,190.88,192.87
2005-03-29,6.372,190.88,190.86,191.32,192.41
2005-03-30,6.3426,191.32,190.19,190.96,191.38
2005-03-31,6.354,190.94,189.52,190.3,191.17
2005-04-01,6.3766,190.3,188.95,191.57,192.39
2005-04-02,6.3766,190.3,188.95,191.57,192.39
2005-04-03,6.3766,190.3,188.95,191.57,192.39
2005-04-04,6.3926,191.57,191.38,192.22,192.66
2005-04-05,6.3909,192.22,191.2,191.46,193.13
2005-04-06,6.3645,191.46,190.95,191.09,192.36
2005-04-07,6.3757,191.09,189.99,191.48,191.63
2005-04-08,6.3859,191.48,189.01,190.1,192.14
2005-04-09,6.3859,191.48,189.01,190.1,192.14
2005-04-10,6.3859,191.48,189.01,190.1,192.14
2005-04-11,6.3436,190.1,188.72,189.18,190.4
2005-04-12,6.3623,189.18,188.69,190.12,191.22
2005-04-13,6.387,190.12,189.56,190.69,191.48
2005-04-14,6.4511,190.69,190.61,192.4,193.4
2005-04-15,6.4484,192.41,189.94,191.43,193.28
2005-04-16,6.4484,192.41,189.94,191.43,193.28
2005-04-17,6.4484,192.41,189.94,191.43,193.28
2005-04-18,6.3891,191.43,189.4,190.36,192.1
2005-04-19,6.3223,190.36,190.05,190.39,192.55
2005-04-20,6.3037,190.39,188.49,188.76,191.22
2005-04-21,6.2686,188.76,188.68,190.43,190.68
2005-04-22,6.2777,190.43,189.59,191.16,191.9
2005-04-23,6.2777,190.43,189.59,191.16,191.9
2005-04-24,6.2777,190.43,189.59,191.16,191.9
2005-04-25,6.2979,191.16,190.66,191.14,192.98
2005-04-26,6.2863,191.14,191.07,191.38,192.4
2005-04-27,6.3028,191.38,191.35,192.73,193.61
2005-04-28,6.3226,192.73,192.44,195.03,195.69
2005-04-29,6.3358,195.03,194.04,195.13,196.41
2005-04-30,6.3358,195.03,194.04,195.13,196.41
2005-05-01,6.3358,195.03,194.04,195.13,196.41
2005-05-02,6.3406,195.13,195.01,195.57,196.38
2005-05-03,6.3444,195.57,193.52,193.61,196.09
2005-05-04,6.2849,193.61,192.54,192.94,193.88
2005-05-05,6.2746,192.94,191.62,193.02,193.17
2005-05-06,6.3533,193.02,192.25,194.55,194.89
2005-05-07,6.3533,193.02,192.25,194.55,194.89
2005-05-08,6.3533,193.02,192.25,194.55,194.89
2005-05-09,6.3556,194.55,193.79,194.14,194.94
2005-05-10,6.341,194.14,194.11,194.76,195.86
2005-05-11,6.3285,194.76,193.93,194.69,195.96
2005-05-12,6.3935,194.69,194.65,197.06,197.44
2005-05-13,6.4471,197.07,197.01,198.06,198.85
2005-05-14,6.4471,197.07,197.01,198.06,198.85
2005-05-15,6.4471,197.07,197.01,198.06,198.85
2005-05-16,6.4404,198.06,197.89,199.38,200.57
2005-05-17,6.436,199.38,199.04,199.94,200.61
2005-05-18,6.4305,199.94,197.33,197.6,200.5
2005-05-19,6.4398,197.6,197.47,198.15,199.28
2005-05-20,6.4838,198.15,197.99,199.5,200.98
2005-05-21,6.4838,198.15,197.99,199.5,200.98
2005-05-22,6.4838,198.15,197.99,199.5,200.98
2005-05-23,6.4845,199.49,199.44,200.62,201.78
2005-05-24,6.4666,200.62,200.24,201.84,202.3
2005-05-25,6.434,201.84,201.32,201.65,203.16
2005-05-26,6.4039,201.65,200.85,202.09,203.29
2005-05-27,6.3924,202.09,200.2,201.09,202.95
2005-05-28,6.3924,202.09,200.2,201.09,202.95
2005-05-29,6.3924,202.09,200.2,201.09,202.95
2005-05-30,6.4487,201.09,201.07,203.78,204.75
2005-05-31,6.4626,203.78,203.55,205.93,206.42
2005-06-01,6.4956,205.93,205.64,206.98,207.89
2005-06-02,6.4855,206.98,203.51,203.74,207.44
2005-06-03,6.4804,203.74,202.39,202.45,205.04
2005-06-04,6.4804,203.74,202.39,202.45,205.04
2005-06-05,6.4804,203.74,202.39,202.45,205.04
2005-06-06,6.4612,202.45,202.15,202.95,203.67
2005-06-07,6.4263,202.97,202.02,202.49,203.83
2005-06-08,6.4866,202.49,202.09,203.84,204.36
2005-06-09,6.4853,203.84,203.62,203.86,205.34
2005-06-10,6.5035,203.86,203.81,205.13,205.98
2005-06-11,6.5035,203.86,203.81,205.13,205.98
2005-06-12,6.5035,203.86,203.81,205.13,205.98
2005-06-13,6.5333,205.13,204.82,205.64,207.55
2005-06-14,6.5557,205.64,204.05,205.96,206.79
2005-06-15,6.5603,205.96,204.59,205.65,206.73
2005-06-16,6.5374,205.65,203.7,204.09,205.96
2005-06-17,6.5067,204.09,200.16,201.51,204.34
2005-06-18,6.5067,204.09,200.16,201.51,204.34
2005-06-19,6.5067,204.09,200.16,201.51,204.34
2005-06-20,6.4883,201.51,201.39,203.6,204.55
2005-06-21,6.5217,203.61,202.65,203.27,205.08
2005-06-22,6.517,203.27,202.61,203.8,204.41
2005-06-23,6.6122,203.8,203.73,204.77,205.41
2005-06-24,6.626,204.77,202.31,202.75,205.4
2005-06-25,6.626,204.77,202.31,202.75,205.4
2005-06-26,6.626,204.77,202.31,202.75,205.4
2005-06-27,6.5572,202.75,202.54,203.48,204.08
2005-06-28,6.5997,203.48,203.18,204.56,205.25
2005-06-29,6.6107,204.56,204.23,204.44,205.69
2005-06-30,6.571,204.44,203.23,203.87,205.17
2005-07-01,6.626,203.87,203.47,206.26,206.75
2005-07-02,6.626,203.87,203.47,206.26,206.75
2005-07-03,6.626,203.87,203.47,206.26,206.75
2005-07-04,6.6379,206.26,205.83,206.59,207.81
2005-07-05,6.6703,206.61,206.54,206.89,208.01
2005-07-06,6.6654,206.87,206.47,206.9,207.77
2005-07-07,6.653,206.9,206.22,207.01,208.04
2005-07-08,6.6379,207.01,204.62,204.72,208.22
2005-07-09,6.6379,207.01,204.62,204.72,208.22
2005-07-10,6.6379,207.01,204.62,204.72,208.22
2005-07-11,6.6021,204.72,202.73,202.78,205.83
2005-07-12,6.5215,202.78,200.54,201.12,203.22
2005-07-13,6.5568,201.12,201.02,203.99,204.15
2005-07-14,6.5797,203.99,203.21,203.57,204.39
2005-07-15,6.6291,203.58,202.99,203.31,204.89
2005-07-16,6.6291,203.58,202.99,203.31,204.89
2005-07-17,6.6291,203.58,202.99,203.31,204.89
2005-07-18,6.6746,203.31,202.75,203.92,204.39
2005-07-19,6.706,203.92,203.07,203.41,205.91
2005-07-20,6.6537,203.41,201.14,201.73,204.93
2005-07-21,6.5964,201.73,200.27,201.3,202.86
2005-07-22,6.6126,201.28,200.87,202.45,203.38
2005-07-23,6.6126,201.28,200.87,202.45,203.38
2005-07-24,6.6126,201.28,200.87,202.45,203.38
2005-07-25,6.6143,202.51,202.36,203.27,203.96
2005-07-26,6.5981,203.24,203.06,203.79,205.1
2005-07-27,6.6079,203.79,202.2,202.39,204.75
2005-07-28,6.5941,202.39,201.2,201.46,203.48
2005-07-29,6.5438,201.46,199.83,199.87,202.69
2005-07-30,6.5438,201.46,199.83,199.87,202.69
2005-07-31,6.5438,201.46,199.83,199.87,202.69
2005-08-01,6.464,199.87,199.76,199.84,201.07
2005-08-02,6.4687,199.84,199.6,200.42,200.74
2005-08-03,6.4659,200.34,196.72,197.57,200.73
2005-08-04,6.4011,197.59,196.33,196.85,198.28
2005-08-05,6.4291,196.85,195.87,196.49,197.78
2005-08-06,6.4291,196.85,195.87,196.49,197.78
2005-08-07,6.4291,196.85,195.87,196.49,197.78
2005-08-08,6.4229,196.49,195.97,196.53,197.35
2005-08-09,6.416,196.53,195.71,196.74,197.48
2005-08-10,6.4066,196.74,195.39,195.42,197.05
2005-08-11,6.3822,195.42,194.55,194.71,196.16
2005-08-12,6.3744,194.71,194.17,195.13,196.52
2005-08-13,6.3744,194.71,194.17,195.13,196.52
2005-08-14,6.3744,194.71,194.17,195.13,196.52
2005-08-15,6.4525,195.14,195.1,197.27,197.36
2005-08-16,6.4742,197.27,196.52,197.08,198.09
2005-08-17,6.4786,197.08,197.07,197.81,198.57
2005-08-18,6.5466,197.76,197.68,199.58,200.13
2005-08-19,6.5878,199.58,198.63,198.83,200.64
2005-08-20,6.5878,199.58,198.63,198.83,200.64
2005-08-21,6.5878,199.58,198.63,198.83,200.64
2005-08-22,6.5682,198.83,198.67,199.94,200.22
2005-08-23,6.5608,199.96,199.65,200.48,201.16
2005-08-24,6.5577,200.48,198.95,199.11,201.31
2005-08-25,6.4704,199.11,198.81,199.09,200.19
2005-08-26,6.4801,199.09,197.45,198.06,199.76
2005-08-27,6.4801,199.09,197.45,198.06,199.76
2005-08-28,6.4801,199.09,197.45,198.06,199.76
2005-08-29,6.4929,198.07,197.83,200.59,200.67
2005-08-30,6.5222,200.59,199.72,199.8,201.21
2005-08-31,6.4869,199.79,196.91,197.34,200.75
2005-09-01,6.3903,197.34,194.1,194.75,197.75
2005-09-02,6.278,194.75,192.47,192.56,194.99
2005-09-03,6.278,194.75,192.47,192.56,194.99
2005-09-04,6.278,194.75,192.47,192.56,194.99
2005-09-05,6.2759,192.49,192.4,194.66,194.76
2005-09-06,6.3039,194.68,194.29,194.88,196.18
2005-09-07,6.2956,194.88,194.29,195.94,196.47
2005-09-08,6.3119,195.94,195.69,196.32,197.28
2005-09-09,6.326,196.32,195.34,197.0,197.46
2005-09-10,6.326,196.32,195.34,197.0,197.46
2005-09-11,6.326,196.32,195.34,197.0,197.46
2005-09-12,6.3763,197.0,196.8,198.39,199.18
2005-09-13,6.3894,198.39,198.26,199.13,200.31
2005-09-14,6.3828,199.13,198.68,200.26,200.4
2005-09-15,6.39,200.28,199.28,199.4,201.03
2005-09-16,6.4184,199.4,198.56,200.88,201.15
2005-09-17,6.4184,199.4,198.56,200.88,201.15
2005-09-18,6.4184,199.4,198.56,200.88,201.15
2005-09-19,6.4468,200.88,200.87,201.55,203.33
2005-09-20,6.4318,201.57,201.3,201.78,202.79
2005-09-21,6.4045,201.8,200.52,201.49,202.03
2005-09-22,6.4232,201.49,201.24,203.75,204.42
2005-09-23,6.495,203.75,203.64,205.09,205.79
2005-09-24,6.495,203.75,203.64,205.09,205.79
2005-09-25,6.495,203.75,203.64,205.09,205.79
2005-09-26,6.5146,205.09,204.09,204.99,206.73
2005-09-27,6.5311,204.99,204.6,205.12,206.11
2005-09-28,6.5257,205.12,204.92,205.76,207.55
2005-09-29,6.5411,205.76,205.46,205.91,206.93
2005-09-30,6.6044,205.92,205.91,207.6,207.97
2005-10-01,6.6044,205.92,205.91,207.6,207.97
2005-10-02,6.6044,205.92,205.91,207.6,207.97
2005-10-03,6.6243,207.6,207.24,210.01,210.7
2005-10-04,6.6349,210.01,208.84,209.09,210.72
2005-10-05,6.6251,209.09,206.46,206.58,209.09
2005-10-06,6.5529,206.58,205.24,205.67,208.68
2005-10-07,6.5379,205.67,204.48,204.48,207.01
2005-10-08,6.5379,205.67,204.48,204.48,207.01
2005-10-09,6.5379,205.67,204.48,204.48,207.01
2005-10-10,6.5472,204.48,204.42,207.69,207.83
2005-10-11,6.5473,207.69,207.25,208.01,208.4
2005-10-12,6.5555,207.92,207.73,208.81,209.06
2005-10-13,6.5705,208.81,208.61,209.5,212.09
2005-10-14,6.5356,209.5,207.21,207.54,211.44
2005-10-15,6.5356,209.5,207.21,207.54,211.44
2005-10-16,6.5356,209.5,207.21,207.54,211.44
2005-10-17,6.5138,207.54,207.54,209.37,209.73
2005-10-18,6.5659,209.37,209.33,211.9,212.03
2005-10-19,6.5873,211.9,210.52,211.43,213.28
2005-10-20,6.5334,211.43,209.58,210.14,211.95
2005-10-21,6.5469,210.16,210.09,211.64,212.52
2005-10-22,6.5469,210.16,210.09,211.64,212.52
2005-10-23,6.5469,210.16,210.09,211.64,212.52
2005-10-24,6.5636,211.64,210.86,211.6,212.88
2005-10-25,6.558,211.6,207.57,207.76,212.54
2005-10-26,6.494,207.77,206.77,207.66,209.58
2005-10-27,6.4663,207.65,205.9,206.18,208.83
2005-10-28,6.5006,206.18,206.03,206.97,207.66
2005-10-29,6.5006,206.18,206.03,206.97,207.66
2005-10-30,6.5006,206.18,206.03,206.97,207.66
2005-10-31,6.5143,206.97,206.59,208.59,208.89
2005-11-01,6.5036,208.59,207.66,207.69,209.12
2005-11-02,6.4982,207.69,206.19,206.52,208.77
2005-11-03,6.5365,206.52,205.56,207.55,207.8
2005-11-04,6.6077,207.55,207.25,209.95,210.88
2005-11-05,6.6077,207.55,207.25,209.95,210.88
2005-11-06,6.6077,207.55,207.25,209.95,210.88
2005-11-07,6.6481,209.88,207.94,212.29,212.71
2005-11-08,6.6562,212.29,210.41,210.97,213.01
2005-11-09,6.6394,210.95,210.59,213.11,213.4
2005-11-10,6.6136,213.11,212.44,214.43,215.06
2005-11-11,6.633,214.43,212.06,212.19,215.18
2005-11-12,6.633,214.43,212.06,212.19,215.18
2005-11-13,6.633,214.43,212.06,212.19,215.18
2005-11-14,6.6668,212.19,212.1,213.44,214.53
2005-11-15,6.695,213.44,212.95,213.33,215.02
2005-11-16,6.712,213.32,212.86,214.68,215.11
2005-11-17,6.7455,214.68,213.82,214.53,216.22
2005-11-18,6.7527,214.53,213.47,213.83,217.04
2005-11-19,6.7527,214.53,213.47,213.83,217.04
2005-11-20,6.7527,214.53,213.47,213.83,217.04
2005-11-21,6.7287,213.85,213.74,215.79,216.35
2005-11-22,6.7303,215.79,213.98,214.43,217.61
2005-11-23,6.6896,214.45,212.72,213.02,214.65
2005-11-24,6.706,213.03,212.43,212.82,213.78
2005-11-25,6.7393,212.82,212.77,214.13,215.02
2005-11-26,6.7393,212.82,212.77,214.13,215.02
2005-11-27,6.7393,212.82,212.77,214.13,215.02
2005-11-28,6.7316,214.07,210.69,212.24,214.65
2005-11-29,6.7601,212.23,211.56,213.74,214.59
2005-11-30,6.7799,213.74,213.33,214.54,215.13
2005-12-01,6.8064,214.54,214.05,214.47,216.1
2005-12-02,6.7868,214.46,213.29,214.0,215.99
2005-12-03,6.7868,214.46,213.29,214.0,215.99
2005-12-04,6.7868,214.46,213.29,214.0,215.99
2005-12-05,6.78,214.0,212.49,213.39,215.15
2005-12-06,6.7786,213.39,212.96,215.0,215.72
2005-12-07,6.804,214.99,214.8,215.94,216.68
2005-12-08,6.7733,215.94,215.5,216.1,217.56
2005-12-09,6.7508,216.12,214.86,214.95,217.2
2005-12-10,6.7508,216.12,214.86,214.95,217.2
2005-12-11,6.7508,216.12,214.86,214.95,217.2
2005-12-12,6.7138,214.95,210.13,210.38,216.53
2005-12-13,6.6992,210.39,209.09,209.47,212.68
2005-12-14,6.6568,209.47,209.05,209.88,210.72
2005-12-15,6.6733,209.9,209.7,211.03,211.52
2005-12-16,6.662,211.03,207.89,209.08,211.39
2005-12-17,6.662,211.03,207.89,209.08,211.39
2005-12-18,6.662,211.03,207.89,209.08,211.39
2005-12-19,6.6969,209.0,208.77,210.06,210.97
2005-12-20,6.8052,210.06,209.48,211.37,211.63
2005-12-21,6.8261,211.37,210.44,211.46,212.59
2005-12-22,6.8085,211.46,210.8,210.98,212.2
2005-12-23,6.8033,210.98,210.09,210.85,212.45
2005-12-24,6.8033,210.98,210.09,210.85,212.45
2005-12-25,6.8033,210.98,210.09,210.85,212.45
2005-12-26,6.7965,210.85,210.47,210.91,211.03
2005-12-27,6.7956,210.92,210.68,211.78,212.28
2005-12-28,6.8118,211.78,210.41,212.27,213.23
2005-12-29,6.7917,212.27,211.52,212.22,213.54
2005-12-30,6.7881,212.22,211.6,211.86,214.31
2005-12-31,6.7881,212.22,211.6,211.86,214.31
2006-01-01,6.7881,212.22,211.6,211.86,214.31
2006-01-02,6.7664,211.86,211.33,211.69,212.83
2006-01-03,6.7355,211.69,207.61,207.85,212.65
2006-01-04,6.6237,207.86,205.69,206.62,208.64
2006-01-05,6.5756,206.62,206.23,206.77,207.67
2006-01-06,6.5706,206.77,204.54,205.01,207.62
2006-01-07,6.5706,206.77,204.54,205.01,207.62
2006-01-08,6.5706,206.77,204.54,205.01,207.62
2006-01-09,6.6182,205.01,204.87,206.65,207.2
2006-01-10,6.6521,206.65,206.61,207.28,208.49
2006-01-11,6.6743,207.28,205.1,205.45,208.05
2006-01-12,6.721,205.45,205.16,207.37,208.4
2006-01-13,6.7043,207.37,204.2,205.01,207.98
2006-01-14,6.7043,207.37,204.2,205.01,207.98
2006-01-15,6.7043,207.37,204.2,205.01,207.98
2006-01-16,6.6866,205.01,204.97,205.77,206.64
2006-01-17,6.7233,205.76,205.4,207.27,208.07
2006-01-18,6.7586,207.28,206.9,207.61,208.74
2006-01-19,6.7616,207.61,207.3,207.91,208.58
2006-01-20,6.7438,207.91,203.12,203.58,208.68
2006-01-21,6.7438,207.91,203.12,203.58,208.68
2006-01-22,6.7438,207.91,203.12,203.58,208.68
2006-01-23,6.6102,203.58,202.49,203.13,204.97
2006-01-24,6.5847,203.11,202.7,203.15,203.89
2006-01-25,6.5908,203.16,201.8,202.59,203.49
2006-01-26,6.6369,202.59,202.57,205.0,205.45
2006-01-27,6.6953,205.0,204.99,206.57,207.52
2006-01-28,6.6953,205.0,204.99,206.57,207.52
2006-01-29,6.6953,205.0,204.99,206.57,207.52
2006-01-30,6.7455,206.57,205.97,207.73,208.66
2006-01-31,6.7353,207.73,205.87,206.6,208.68
2006-02-01,6.706,206.6,206.47,208.02,208.31
2006-02-02,6.7127,208.04,206.86,207.21,208.77
2006-02-03,6.7085,207.22,206.56,207.14,209.38
2006-02-04,6.7085,207.22,206.56,207.14,209.38
2006-02-05,6.7085,207.22,206.56,207.14,209.38
2006-02-06,6.7464,207.14,206.95,208.88,209.15
2006-02-07,6.7409,208.88,208.29,208.92,209.71
2006-02-08,6.7415,208.92,208.62,209.46,210.88
2006-02-09,6.714,209.46,208.18,208.87,210.08
2006-02-10,6.8144,208.87,208.42,209.63,210.8
2006-02-11,6.8144,208.87,208.42,209.63,210.8
2006-02-12,6.8144,208.87,208.42,209.63,210.8
2006-02-13,6.833,209.61,209.47,210.79,211.77
2006-02-14,6.8644,210.79,210.36,210.63,212.2
2006-02-15,6.8622,210.65,209.91,210.8,211.48
2006-02-16,6.8584,210.81,210.45,210.94,211.7
2006-02-17,6.7995,210.94,209.04,209.09,212.26
2006-02-18,6.7995,210.94,209.04,209.09,212.26
2006-02-19,6.7995,210.94,209.04,209.09,212.26
2006-02-20,6.7641,209.11,209.07,210.64,210.87
2006-02-21,6.7704,210.64,210.52,211.35,212.21
2006-02-22,6.7981,211.35,211.12,212.58,213.78
2006-02-23,6.7746,212.6,211.07,211.88,213.0
2006-02-24,6.8121,211.88,210.45,211.04,212.89
2006-02-25,6.8121,211.88,210.45,211.04,212.89
2006-02-26,6.8121,211.88,210.45,211.04,212.89
2006-02-27,6.8017,211.04,211.04,212.45,213.15
2006-02-28,6.7965,212.46,211.37,211.49,213.33
2006-03-01,6.7485,211.49,211.39,212.11,213.01
2006-03-02,6.7307,212.11,210.44,210.82,212.73
2006-03-03,6.6833,210.82,208.9,209.73,212.14
2006-03-04,6.6833,210.82,208.9,209.73,212.14
2006-03-05,6.6833,210.82,208.9,209.73,212.14
2006-03-06,6.684,209.73,209.35,212.34,212.58
2006-03-07,6.7366,212.37,212.19,214.08,214.92
2006-03-08,6.7457,214.09,213.48,215.99,217.39
2006-03-09,6.7547,215.96,214.81,215.83,216.78
2006-03-10,6.7442,215.83,215.5,215.96,218.84
2006-03-11,6.7442,215.83,215.5,215.96,218.84
2006-03-12,6.7442,215.83,215.5,215.96,218.84
2006-03-13,6.6941,215.96,215.43,219.38,221.55
2006-03-14,6.6659,219.38,216.99,218.04,222.41
2006-03-15,6.6427,218.04,216.33,216.9,219.01
2006-03-16,6.6349,216.88,212.29,212.82,217.78
2006-03-17,6.6002,212.84,211.76,212.39,214.88
2006-03-18,6.6002,212.84,211.76,212.39,214.88
2006-03-19,6.6002,212.84,211.76,212.39,214.88
2006-03-20,6.5617,212.39,212.38,215.76,216.09
2006-03-21,6.5882,215.75,215.21,218.63,218.98
2006-03-22,6.6003,218.62,218.27,219.41,221.84
2006-03-23,6.6783,219.43,217.42,220.27,221.69
2006-03-24,6.6754,220.33,216.89,216.96,221.85
2006-03-25,6.6754,220.33,216.89,216.96,221.85
2006-03-26,6.6754,220.33,216.89,216.96,221.85
2006-03-27,6.6313,217.33,216.88,221.09,221.51
2006-03-28,6.6252,220.99,218.57,220.95,221.75
2006-03-29,6.6535,220.96,220.15,220.2,223.14
2006-03-30,6.6425,220.2,217.49,217.83,220.75
2006-03-31,6.598,217.83,216.21,217.7,220.03
2006-04-01,6.598,217.83,216.21,217.7,220.03
2006-04-02,6.598,217.83,216.21,217.7,220.03
2006-04-03,6.5992,217.7,215.63,216.01,219.55
2006-04-04,6.5022,216.01,215.01,215.82,217.86
2006-04-05,6.4497,215.82,215.37,216.69,217.96
2006-04-06,6.4787,216.71,216.62,219.74,220.03
2006-04-07,6.5137,219.74,217.73,219.51,221.36
2006-04-08,6.5137,219.74,217.73,219.51,221.36
2006-04-09,6.5137,219.74,217.73,219.51,221.36
2006-04-10,6.5112,219.52,219.13,219.46,220.87
2006-04-11,6.4791,219.44,216.95,217.07,219.7
2006-04-12,6.4973,217.1,216.76,218.71,219.51
2006-04-13,6.508,218.71,218.35,220.13,221.41
2006-04-14,6.5118,220.13,217.79,218.05,220.3
2006-04-15,6.5118,220.13,217.79,218.05,220.3
2006-04-16,6.5118,220.13,217.79,218.05,220.3
2006-04-17,6.4663,218.06,216.98,217.53,219.48
2006-04-18,6.4299,217.53,213.56,214.59,218.69
2006-04-19,6.3695,214.57,213.55,215.11,215.88
2006-04-20,6.3701,215.11,214.31,215.88,216.6
2006-04-21,6.3761,215.88,210.46,211.57,216.49
2006-04-22,6.3761,215.88,210.46,211.57,216.49
2006-04-23,6.3761,215.88,210.46,211.57,216.49
2006-04-24,6.3677,211.59,210.7,211.67,213.02
2006-04-25,6.3514,211.69,211.38,212.23,213.8
2006-04-26,6.3267,212.23,211.94,212.96,214.49
2006-04-27,6.2885,212.96,209.62,210.33,213.81
2006-04-28,6.2171,210.31,206.93,207.4,211.16
2006-04-29,6.2171,210.31,206.93,207.4,211.16
2006-04-30,6.2171,210.31,206.93,207.4,211.16
2006-05-01,6.2004,207.4,207.2,209.28,209.64
2006-05-02,6.2182,209.3,207.18,207.23,210.3
2006-05-03,6.1646,207.23,205.29,206.09,208.07
2006-05-04,6.1653,206.09,204.05,204.54,207.77
2006-05-05,6.137,204.53,202.68,203.13,205.57
2006-05-06,6.137,204.53,202.68,203.13,205.57
2006-05-07,6.137,204.53,202.68,203.13,205.57
2006-05-08,6.1487,203.14,202.42,203.5,204.51
2006-05-09,6.1644,203.52,203.39,203.66,205.67
2006-05-10,6.1041,203.64,202.68,204.12,204.58
2006-05-11,6.1271,204.11,202.74,203.07,205.57
2006-05-12,6.0477,203.06,202.62,205.15,206.81
2006-05-13,6.0477,203.06,202.62,205.15,206.81
2006-05-14,6.0477,203.06,202.62,205.15,206.81
2006-05-15,6.1016,205.16,204.71,206.88,209.89
2006-05-16,6.1411,206.88,203.61,203.69,207.45
2006-05-17,6.1602,203.69,202.4,208.24,209.09
2006-05-18,6.1503,208.27,205.18,205.64,208.62
2006-05-19,6.1451,205.64,205.04,205.68,208.11
